CREATE_2D
18
-91343 48116 -54239 83442 -99252 -49138 53672 -59689 -30218 87516 97361 57517 14498 33061 -3954 77100 25581 9620 
71923 -62190 -40433 -55806 -61495 -68682 71829 989 -47114 -21140 -77772 79394 35569 50525 1982 44084 -20352 66701 
-1057 -89091 -76594 -40166 19634 81984 55399 61839 -80460 -11700 73435 -8026 -69157 2952 25606 88756 -69309 69701 
-17444 85682 50403 61754 -20375 -14045 -85591 -58111 -66161 71308 28424 17009 -23745 -25829 64687 63567 -51638 63249 
97294 -69041 77734 -44965 72024 9659 -97098 75781 -10736 57334 79547 94083 -76910 8824 7084 89381 57090 -71871 
87542 61849 -37304 -83594 -39188 27449 -85321 84339 -31586 85254 24377 23815 -41275 81511 -32268 33319 20979 -38474 
91133 -81175 68860 -26643 -90441 86559 -38168 25930 99610 -25528 -47958 20348 -10734 40009 -73244 70371 69981 -67366 
89574 59545 -68562 -22013 -80162 -91560 20704 45761 -82870 -87676 77166 -73044 -27789 -1430 -50793 -39732 89754 8191 
-18469 -54589 -35106 -18296 -93487 77795 -43786 -86507 -49805 73045 67719 54336 27080 -35535 -52858 -97851 -61179 -33629 
-5338 -1175 59832 -57127 -24300 26140 -70173 -38650 -535 -86466 61203 87261 62317 90148 68829 -9339 -45513 76532 
84064 97665 47325 81324 -35826 -69525 51006 80310 8685 18539 -9264 -52827 -89296 -84345 1156 -94787 -57349 25237 
99924 50418 57947 -62602 -33504 -47003 58965 94460 -65140 53891 -8674 82221 -29766 -51168 -48520 59531 37854 29048 
-27348 -66549 98535 -48318 65005 14241 14078 -34467 28088 92498 -82426 94803 93092 29247 -54260 -99499 31564 -12403 
8451 -965 32608 -46607 -7815 -2662 26326 71658 92915 -77469 91327 -17134 22963 98538 39267 -84005 -156 -57016 
-25282 -33293 45912 18715 -6506 -71725 -43723 -76499 2068 9886 37433 42656 61485 86021 -5535 5845 24370 -45775 
-21637 -35734 -54106 64210 59255 -20744 -54814 -15768 78487 95846 59155 -6356 -52870 -65556 44293 35756 -6449 73283 
-46121 57290 67808 53265 -10699 -77858 64260 91463 -60100 38116 -77527 -68758 22074 -56007 -27212 26674 -31573 42109 
28733 -42257 9243 -6330 -193 -71514 -4903 55549 63772 -73311 95974 -11949 -78023 -38605 51845 -75037 -30328 -7345 
SORT_2D ascending
43624 48448
-47552 54547
22377 -42211
44414 39464
2629 90275
7880 45078
-80356 72874
-85059 82075
66988 -88163
32484 84186
-99047 -61923
-63791 -81937
-47304 4361
88307 -31310
15677 87841
-17575 30622
11755 -51625
74048 -11647
67125 -70818
-97564 -77952
-90673 -23313
-69458 -57974
-4712 -25228
25548 -55205
73877 -99301
39925 7393
-12591 49065
78811 35131
16804 15982
4690 -9656
-85983 29435
86778 -2678
-36814 62819
35819 -48198
-56303 63407
-78017 71573
-13346 353
38371 -15046
-52462 -69740
-34897 92801
-16198 25112
89548 74540
40319 -95073
89954 29631
-70947 95689
45549 -61813
-27256 -45217
86042 82145
78829 11335
-29919 -34624
27497 68543
-68691 -37612
24423 -11528
-48192 91846
-5149 -2355
33765 88495
98463 78506
-55347 524
-42099 -35973
-76140 25227
5772 70308
58310 5053
49139 77631
59480 -3765
-23867 68539
24114 42423
17119 87221
99895 12292
-23116 -41273
-45964 16630
15190 88765
-22681 13330
-22706 48821
-22229 -58471
34969 71048
-44184 -73211
-33165 -59617
76444 -63235
-60341 -93770
77363 -34250
44567 3744
15411 -99964
32919 -97149
-47323 7794
-15795 -75809
37620 -6789
-71967 -29835
98667 98703
54676 45021
-7357 -99533
74010 -7756
-36989 8817
-1461 -89562
-72330 54101
-16779 13272
67427 90283
-53662 30982
-24641 -86366
-68802 47641
46452 79695
29365 -65226
-71839 -86032
-30193 -96267
-32616 68564
-76149 62766
-41096 -48475
-17556 9258
-30482 -3834
-13662 -97162
-75272 -33687
32848 -72614
-43007 11310
29112 -61740
23302 -85014
23394 13336
68610 -43431
82640 3766
81689 46952
-10188 -91378
-80603 72224
-66007 -2318
54965 -24434
68599 67068
-4531 -74197
25363 56945
-20477 -52085
-40734 -7581
27956 97848
-71866 -62165
-8053 39066
90413 6989
12978 -270
-7943 -25288
-92028 -84891
9863 28542
-75299 -47962
-76200 33801
-1413 16976
89327 -10003
-81276 -3151
-43547 72107
20643 43613
74068 -32917
-16871 -7557
59710 -59380
-78522 96235
20537 -13758
13594 -25438
-89369 94389
80315 47951
27942 62969
44397 21551
9830 -53899
-45569 -69989
-3219 29365
-57725 -7374
-49908 41348
85265 -87758
76087 -75587
97310 8027
58101 -71494
-41964 -30993
-79624 30173
-17633 54813
27161 86048
32727 -87788
29511 -91247
63377 31837
79142 10550
-93796 39347
28196 13915
-45915 -94414
65156 -66207
-427 24427
-76972 78960
18612 -91586
-80449 -32738
-90679 94670
66623 -59736
4880 88503
-86377 -18216
51276 -88949
-74953 12732
-712 98182
56898 16760
36501 -4306
19087 -50298
-37474 -90144
-8197 70551
55848 -49631
-13960 -72300
93128 -83231
56323 32747
-5098 -83720
-38896 54221
25520 -51187
-88268 65410
81963 -97576
-56979 42646
-79328 34825
436 74815
-5659 -83118
73316 -37207
51379 58069
40863 78313
-81227 77393
-14788 49735
85806 -13051
27386 13318
9561 -69802
31769 -13741
12503 -80185
72112 -36151
26891 -80056
42733 -83029
-31516 -87105
9818 10806
48116 -79053
-94987 -76250
-64538 43328
-76944 -93609
-78330 -66599
-38023 40211
2135 73897
-85557 -88939
-14741 -38669
-82647 40816
-10324 75219
82952 550
-96701 96523
30193 -78909
25328 -52845
40894 35083
-16634 19548
-37186 -28304
-80931 -98476
-43973 -8018
53405 -98602
26520 43518
43005 80895
-82015 -30069
-78312 19831
-44693 27077
16264 68574
67554 -59073
-77424 -35074
8645 -52768
-33705 -65228
53896 37247
-55690 -52227
-30596 85873
47594 85942
72671 -40096
67621 -98252
-34921 82076
79783 -16340
-78740 -99489
-54890 51509
68609 66387
80311 87973
7165 -76873
75887 -68020
-72222 -90757
-14445 -87171
51439 -37124
49120 21654
25974 -70721
88719 9630
-27204 -87766
34715 67272
70152 79384
34947 65996
7870 79034
52085 55681
-27950 59715
-16549 35073
-32628 33292
-44882 5573
-55302 43340
-13902 -67828
94622 56506
-35962 -63123
4740 -34785
-18798 96775
79844 -43683
96743 -21024
96359 48779
64285 47663
-88859 -63552
28742 -87743
-16203 68957
53512 63840
-71450 23043
56420 -46856
-25812 49373
77132 -74702
70437 -6131
-14604 -78632
-85397 65311
-62941 33671
-14976 -49196
-98798 -66315
883 -90006
-39739 -18359
-76618 -22702
-26519 22272
48727 -60034
22877 58819
25239 -72576
-97742 -19319
-26744 6034
-87121 -14619
47769 -24747
-84784 -14871
30632 48256
96705 -16791
27570 -45495
-10410 69193
-75859 76031
41086 32939
-56594 -96865
93490 99262
-48913 -41456
6650 -42346
-20945 -15140
43431 -46663
-10570 -95220
-46376 77160
-27981 11515
-72878 2669
66692 -1109
96512 61336
2877 51668
-8058 68584
95984 30465
-82481 -50836
-65686 9881
65497 27941
40905 76593
-85201 5860
-44903 4522
94510 36051
-11845 42726
-35673 3412
10569 -14527
-93917 -39088
-47110 -86593
-84514 10471
49258 -58583
80008 -66576
64285 81109
62976 -17020
-71497 -20702
-76670 1357
-56198 33115
20585 -50626
-43454 -13489
37445 -67579
44786 -42917
-46311 -66433
60781 -74403
-60991 -95957
-91180 -4609
90788 8646
-975 -28830
-69869 -90701
20340 -69285
11689 -73635
-87814 27089
-89255 45182
-62465 66135
98607 -10164
96331 -9427
-46269 13399
54080 -6716
-50614 49925
91651 -64920
-53494 69166
21545 -8471
27941 50659
-81643 -27875
56489 -11531
62903 86760
85785 -39629
673 -85304
52768 64320
8648 -83386
-78721 26099
-25302 6706
-22934 -94760
-15380 -50409
-6697 -48676
-62305 74888
55062 -31288
-62801 95381
-47405 -19030
-77489 25569
90982 53416
55805 -93448
30560 -17430
50731 -14141
87664 13429
-89962 -5373
75241 -36644
-15671 -37832
33447 -57931
-85723 4329
61566 49501
63935 34729
-61543 -88068
-379 42102
8570 -43486
12259 21790
-8046 95290
70055 -85669
58492 15103
-9184 -11644
56482 -47618
79226 -83435
56233 41739
-21646 30830
-55196 -84611
64157 -13705
-63858 -36312
14147 55819
-83944 41656
-10478 -12795
33108 -49795
-54109 -15065
-571 3699
-90931 40807
-19237 51818
-74795 -49540
-91015 -52906
27024 70119
62190 33333
78998 67923
-85842 92617
-8865 43959
49959 79428
47181 42684
767 -88940
75445 -4316
-6795 51806
56954 51696
-97925 40967
-13793 -92422
-4453 -16668
-67750 92922
31538 -28220
-50164 8645
-48433 -86567
-51470 -48779
44801 -82442
92128 80858
-87947 -15028
56766 -89076
-94472 69401
47560 -81815
-79334 28864
36552 2811
-3227 -7139
89013 -76594
-25591 10514
89396 -96996
-47714 -16398
-29707 25129
-1994 53517
-14059 77154
1063 -97351
23964 -77265
47579 -32274
40306 -53031
-92561 518
-33447 -54327
-5730 59324
16815 87221
-99716 65264
30644 -72741
25804 87353
-81365 -28424
99597 -22589
80668 79305
10875 -57711
-68859 -13439
86148 53125
85998 -81080
-66689 -33471
-79284 97579
-89452 86381
32178 4957
-17888 3294
-13404 8629
78132 -714
94240 -25646
-6161 -82057
-56253 37869
85126 15526
-43957 8375
-1540 51362
-51055 8527
46024 -57574
38823 93959
42941 -44185
6498 44150
24818 -61916
83482 43273
92217 -95705
-24635 -22459
87024 5379
84138 17794
-51831 -21186
29559 12391
-98710 55495
30325 -82262
-84339 -92137
67773 -99383
-73823 35654
-13239 -62476
-69743 -89577
-34107 -94052
-49106 -92084
50055 54246
-13279 -62385
-15514 -70620
-25715 52007
87224 -76210
-58383 98614
-64052 -1469
61481 30430
-47925 -83236
-85069 -43850
34619 38948
41617 -82177
12339 -77171
-35042 35842
-8552 -54834
-33316 -29215
-49663 4800
17458 44184
-87124 -82970
42804 72482
-37585 -55441
3457 33905
-11986 -48017
-68746 -26536
-86872 -70473
-54675 -64871
-35250 -38045
84235 64104
-2470 47664
-3629 -40736
-52147 94639
75827 12333
-81659 72431
-49570 -37006
-70550 27368
-17856 29826
50363 -99167
33013 -11285
-65086 -4130
87671 14302
89964 -13633
-37303 62928
88432 78996
-791 -54255
-72830 -79690
-82126 54889
-70624 -84206
85875 85905
-97059 -59937
2390 -29768
59526 -10834
-70193 99358
-66699 79651
59448 -90990
-29862 84287
33847 -44258
-17289 -10459
16410 -74774
68401 -14193
-34240 -33398
-69397 -68157
17968 11024
5373 -63222
53277 -97194
-73530 29358
38289 -73377
-99921 -58578
95658 1589
63276 95598
2795 44438
-27304 93244
-46458 -58844
3580 70087
8620 815
-49114 1878
-64239 89911
9714 -23818
-74695 94260
65011 39786
30323 -58938
-52508 -54096
-60016 30997
-25187 61145
42535 82847
92648 94771
-51452 36709
77348 91039
-45965 -60205
52484 41424
80231 67420
47056 -15408
-6708 31524
-1274 80152
91815 73913
-30821 -74103
-25105 73984
14940 91666
85659 39411
-77110 -64914
-22557 -81174
99252 93424
-32194 -17793
67328 68923
-99290 92691
-33985 -74249
-1404 -73470
-44406 -44552
95374 -5896
-86351 -85054
95330 -83034
-72617 37038
35459 3865
67416 -57811
83668 -76846
2849 -65796
89647 43792
62361 67034
-7710 41715
-16579 58460
6986 56288
58214 -98814
53329 -66225
-82569 -76529
-3751 79083
-30846 -78228
82855 77186
38243 -69084
9141 69088
-92123 -64939
-7031 -85916
53345 -40733
-86111 63851
47543 71105
78321 -48602
15233 -82269
-92248 -77607
62727 20295
-50990 36566
42253 -26728
-52042 48061
-36898 78552
89099 45875
62030 -80778
-40722 82423
-19253 63651
-3996 -79597
75119 -37822
-22518 -10778
81120 -51222
-10606 44172
-67996 87118
14977 -89084
16574 33474
52138 -50824
91305 -95029
-90046 43967
-81870 -64170
88415 -26155
85134 -38249
33776 60270
47336 -39966
10166 79226
28758 13539
-76177 82061
32766 71319
4012 -63660
21115 19991
9390 57927
-76527 -29280
53819 14741
8942 53057
-13482 -64549
-83727 23006
93052 95403
88750 24241
73522 61867
-51469 -5457
20735 -74818
-31250 -90630
-90206 63070
84331 -14547
78973 -40048
-58946 -19325
57555 -52120
-30155 59476
-33297 4125
-59026 72905
29253 9038
-42155 56248
3250 26233
-23990 40676
21877 22307
-10709 -57716
41964 86022
31323 -83272
67757 -66929
48751 -18991
-24415 -40420
82683 -41640
57943 -10820
61401 92893
92923 -68668
-77521 56603
83362 85853
54870 53445
-26154 -50011
36176 -5005
-98611 18253
3676 29389
-20219 99017
-9826 84099
95481 74158
64276 16959
-50040 -12170
-76726 95669
93144 99528
80985 -33917
-96355 15209
-27214 29130
5970 -62854
-2316 62768
12435 86771
-95599 65840
47835 50056
74666 75707
83310 -95690
-84049 -47499
-61247 31696
95629 -1037
46012 -55121
-19595 20605
-30036 -98215
-66409 -38853
-24118 -73494
22086 -25527
-20617 -31017
-76839 93526
61054 6208
96161 -81330
4064 46237
48877 47989
-11724 -97104
30993 26880
-19697 85023
-18567 -80390
8840 -18724
-80620 17100
-36361 71314
-66314 -33915
12945 -66074
2331 -86861
-17925 -85369
18245 -83824
-75878 -1698
26463 -47091
-32841 -97525
-78460 -14487
-68386 -23981
83767 85409
33527 -8942
-91454 69215
-12795 87973
20855 -1925
43341 65709
-61168 87588
33047 79635
-46151 -37458
-11165 80366
62113 -54934
-84878 63624
70801 -57107
99413 -29051
-92112 -55925
-95639 -83967
87526 42603
-51338 7876
10050 -5795
38871 60685
4152 -71038
59258 86339
-17070 -39380
6701 -35533
8507 -90020
50144 -48228
-2978 68424
93125 -75668
74715 96404
74929 -2130
93061 70366
17643 -46432
-21370 -49500
87960 29860
-32231 -36008
-27057 72750
16062 -74287
92548 -64279
-2673 -19747
-79628 67790
-46683 -15321
-33645 86830
-963 72773
87919 -22850
4686 -49094
-37418 12616
97963 79678
-147 -83422
-68131 17813
-96677 44814
94588 30035
-59971 -20754
8015 78969
-673 -26165
22707 -43278
-20419 -78254
94038 -60639
-1313 50750
53919 -90935
1967 -25161
1390 -53103
55739 43833
-68084 -40606
48349 77659
-38335 -66579
-51136 67236
65407 -65953
10993 -42076
92727 43261
-72085 76183
11785 -66940
INVERSION_2D
SORT_2D descending
INVERSION_2D
INVERSION_2D
CLOSEST_2D
136
-43288 -27115
52229 -10552
45067 -88144
56545 82065
8488 -66812
19819 1797
-32767 -18104
-24424 -32002
7252 -62882
23511 -499
-36353 -71106
70440 14865
-9021 -69141
53324 -20764
-97660 -64397
13607 91412
76188 -10840
56356 30100
-22225 -37524
15425 9840
51557 18507
59418 24844
-85962 -92935
-96345 -68298
-18576 -94732
-5964 37367
32767 -64520
77231 -1329
-26071 -23065
80205 -2616
47170 -40942
2822 -99371
62519 -51814
-9509 30021
-55528 -63432
5794 -87078
43003 57872
89962 24285
-56832 -26245
10073 -61857
-53684 33384
-56197 -1740
5775 22521
-61108 -7168
-30560 -92432
-88205 -64765
-16002 88132
63284 -16779
-12150 46711
-49883 91392
63318 -46105
97604 -41471
18576 96721
90472 -60280
-86602 61967
-99142 -48550
-71230 91426
50620 -89701
-25813 -71765
-57332 78916
56795 55510
38040 -51207
8289 40274
-89374 -42943
-49531 -4391
12346 95343
79555 -55714
2258 42274
18445 -61425
83151 6437
75742 57957
87728 -20060
56518 42415
-66512 -19801
-37551 -97867
12764 -31213
89633 -85540
73330 74375
18711 -24668
18977 -18220
6228 43574
73663 44182
50019 78070
55447 6566
50432 57944
83023 60733
-6818 31611
853 85390
44138 -87014
89526 -11360
-79828 86527
52057 -97796
2299 -43516
-58246 16544
20981 17577
87236 -8072
-49320 -95514
38298 72476
24277 37976
71240 -96355
-90672 -57132
25173 -59847
95143 -98885
-74973 -83943
23230 -43973
-14664 -99169
68943 2186
-35220 18742
29569 2307
-86415 -90791
36395 87613
3773 74605
57787 68371
-55122 24130
-21689 -11818
39537 -88278
-55990 -51425
-89635 18796
-81216 -5270
1485 16825
-11612 -924
61674 44455
66714 24126
5213 53005
-93774 -7938
83180 -63495
-47803 -95548
-31640 98401
-21336 -82381
83609 -37470
-51124 32393
-31706 48202
86027 47525
-34386 99284
58340 52542
-15576 -37344
SORT_2D ascending
END
